State,County Name,x,y,Color,Pop,PopDensity,logPopDens,Largest City,County Full,State Full
IL,Lawrence,75,50.5,G,16033,45.2,1.655138435,Lawrenceville,Lawrence County,Illinois
IL,Lake,74,60,G,701473,1585.6,3.200193637,Round Lake Beach,Lake County,Illinois
IL,Cook,74,59,G,5198275,5495.1,3.7399756,Chicago,Cook County,Illinois
IL,Will,74,58,G,689315,809.6,2.908270499,Joliet,Will County,Illinois
IL,Kankakee,74,57,G,110637,167.7,2.224533063,Kankakee,Kankakee County,Illinois
IL,Iroquois,74,56,G,27812,26.6,1.424881637,Watseka,Iroquois County,Illinois
IL,Vermilion,74,55,G,77563,90.9,1.958563883,Danville,Vermilion County,Illinois
IL,Douglas,74,54,G,19623,48,1.681241237,Tuscola,Douglas County,Illinois
IL,Coles,74,53,G,51353,106,2.025305865,Charleston,Coles County,Illinois
IL,Jasper,74,52,G,9594,19.6,1.292256071,Newton,Jasper County,Illinois
IL,Richland,74,51,G,15766,45.1,1.654176542,Olney,Richland County,Illinois
IL,Wabash,74,50,G,11546,53.5,1.728353782,Mount Carmel,Wabash County,Illinois
IL,Edwards,74,49,G,6455,30.2,1.480006943,Albion,Edwards County,Illinois
IL,White,74,48,G,13868,29.6,1.471291711,Carmi,White County,Illinois
IL,Hardin,74,47,G,3939,24.3,1.385606274,Rosiclare,Hardin County,Illinois
IL,McHenry,73,60.5,G,307714,511.9,2.70918513,Crystal Lake,McHenry County,Illinois
IL,Kane,73,59.5,G,531376,990.8,2.995985998,Aurora,Kane County,Illinois
IL,DuPage,73,58.5,G,929060,2799.8,3.447127009,Naperville,DuPage County,Illinois
IL,Grundy,73,57.5,G,50666,119.8,2.078456818,Morris,Grundy County,Illinois
IL,Livingston,73,56.5,G,36040,37.3,1.571708832,Pontiac,Livingston County,Illinois
IL,Ford,73,55.5,G,13270,29,1.462397998,Paxton,Ford County,Illinois
IL,Champaign,73,54.5,G,209922,201.8,2.304921162,Champaign,Champaign County,Illinois
IL,Piatt,73,53.5,G,16401,38.1,1.580924976,Monticello,Piatt County,Illinois
IL,Cumberland,73,52.5,G,10836,31.9,1.503790683,Neoga,Cumberland County,Illinois
IL,Effingham,73,51.5,G,34137,71.5,1.854306042,Effingham,Effingham County,Illinois
IL,Clay,73,50.5,G,13287,29.5,1.469822016,Flora,Clay County,Illinois
IL,Wayne,73,49.5,G,16402,23.5,1.371067862,Fairfield,Wayne County,Illinois
IL,Hamilton,73,48.5,G,8176,19.5,1.290034611,McLeansboro,Hamilton County,Illinois
IL,Gallatin,73,47.5,G,5064,17.3,1.238046103,Shawneetown,Gallatin County,Illinois
IL,Pope,73,46.5,G,4203,12.1,1.08278537,Golconda,Pope County,Illinois
IL,Massac,73,45.5,G,14219,65,1.812913357,Metropolis,Massac County,Illinois
IL,Boone,72,60,G,53537,193,2.285557309,Belvidere,Boone County,Illinois
IL,DeKalb,72,59,G,104366,166.6,2.221674997,DeKalb,DeKalb County,Illinois
IL,Kendall,72,58,G,126054,358.2,2.554125582,Oswego,Kendall County,Illinois
IL,LaSalle,72,57,G,109737,100.4,2.001733713,Peru,LaSalle County,Illinois
IL,Woodford,72,56,G,38700,73.3,1.865103975,Eureka,Woodford County,Illinois
IL,McLean,72,55,G,172578,143.3,2.15624619,Bloomington,McLean County,Illinois
IL,De Witt,72,54,G,15932,41.7,1.620136055,Clinton,De Witt County,Illinois
IL,Moultrie,72,53,G,14641,44.2,1.645422269,Sullivan,Moultrie County,Illinois
IL,Shelby,72,52,G,21737,29.5,1.469822016,Shelbyville,Shelby County,Illinois
IL,Fayette,72,51,G,21565,30.9,1.489958479,Vandalia,Fayette County,Illinois
IL,Marion,72,50,G,37743,68.9,1.838219222,Centralia,Marion County,Illinois
IL,Jefferson,72,49,G,37985,68,1.832508913,Mount Vernon,Jefferson County,Illinois
IL,Franklin,72,48,G,38923,96.8,1.985875357,West Frankfort,Franklin County,Illinois
IL,Saline,72,47,G,23994,65.6,1.816903839,Harrisburg,Saline County,Illinois
IL,Johnson,72,46,G,12494,36.6,1.563481085,Vienna,Johnson County,Illinois
IL,Winnebago,71,60.5,G,284819,575.2,2.759818877,Rockford,Winnebago County,Illinois
IL,Ogle,71,59.5,G,51025,70.5,1.848189117,Rochelle,Ogle County,Illinois
IL,Lee,71,58.5,G,34389,49.7,1.696356389,Dixon,Lee County,Illinois
IL,Putnam,71,57.5,G,5721,37.5,1.574031268,Granville,Putnam County,Illinois
IL,Marshall,71,56.5,G,11679,32.7,1.514547753,Henry,Marshall County,Illinois
IL,Tazewell,71,55.5,G,133195,208.6,2.319314304,Pekin,Tazewell County,Illinois
IL,Logan,71,54.5,G,29003,49,1.69019608,Lincoln,Logan County,Illinois
IL,Macon,71,53.5,G,105528,190.8,2.28057837,Decatur,Macon County,Illinois
IL,Christian,71,52.5,G,32931,49.1,1.691081492,Taylorville,Christian County,Illinois
IL,Montgomery,71,51.5,G,28828,42.8,1.631443769,Hillsboro,Montgomery County,Illinois
IL,Clinton,71,50.5,G,37634,79.7,1.901458321,Breese,Clinton County,Illinois
IL,Washington,71,49.5,G,14058,26.2,1.418301291,Nashville,Washington County,Illinois
IL,Perry,71,48.5,G,21251,50.6,1.704150517,Du Quoin,Perry County,Illinois
IL,Williamson,71,47.5,G,67102,157.9,2.19838213,Marion,Williamson County,Illinois
IL,Union,71,46.5,G,16968,43.1,1.63447727,Anna,Union County,Illinois
IL,Pulaski,71,45.5,G,5510,30.9,1.489958479,Mounds,Pulaski County,Illinois
IL,Stephenson,70,60,G,45093,84.5,1.926856709,Freeport,Stephenson County,Illinois
IL,Whiteside,70,59,G,56016,85.5,1.931966115,Sterling,Whiteside County,Illinois
IL,Bureau,70,58,G,33122,40.2,1.604226053,Princeton,Bureau County,Illinois
IL,Stark,70,57,G,5447,20.8,1.318063335,Wyoming,Stark County,Illinois
IL,Peoria,70,56,G,182770,301.2,2.478854968,Peoria,Peoria County,Illinois
IL,Mason,70,55,G,13621,27.2,1.434568904,Havana,Mason County,Illinois
IL,Menard,70,54,G,12306,40.4,1.606381365,Petersburg,Menard County,Illinois
IL,Sangamon,70,53,G,196861,227.4,2.35679046,Springfield,Sangamon County,Illinois
IL,Macoupin,70,52,G,45463,55.4,1.743509765,Staunton,Macoupin County,Illinois
IL,Bond,70,51,G,16589,46.7,1.669316881,Greenville,Bond County,Illinois
IL,St. Clair,70,50,G,262338,410.6,2.613418945,Belleville,St. Clair County,Illinois
IL,Randolph,70,49,G,32295,58.2,1.764922985,Chester,Randolph County,Illinois
IL,Jackson,70,48,G,57977,103.1,2.013258665,Carbondale,Jackson County,Illinois
IL,Alexander,70,47,G,6260,35,1.544068044,Cairo,Alexander County,Illinois
IL,Jo Daviess,69,60.5,G,21588,37.7,1.57634135,Galena,Jo Daviess County,Illinois
IL,Carroll,69,59.5,G,14466,34.6,1.539076099,Savanna,Carroll County,Illinois
IL,Rock Island,69,58.5,G,143873,345,2.537819095,Moline,Rock Island County,Illinois
IL,Henry,69,57.5,G,49267,61.3,1.787460475,Kewanee,Henry County,Illinois
IL,Knox,69,56.5,G,50508,73.9,1.868644438,Galesburg,Knox County,Illinois
IL,Fulton,69,55.5,G,35092,42.8,1.631443769,Canton,Fulton County,Illinois
IL,Cass,69,54.5,G,12493,36.3,1.559906625,Beardstown,Cass County,Illinois
IL,Morgan,69,53.5,G,34247,62.5,1.795880017,Jacksonville,Morgan County,Illinois
IL,Greene,69,52.5,G,13132,25.6,1.408239965,White Hall,Greene County,Illinois
IL,Jersey,69,51.5,G,21937,62.2,1.793790385,Jerseyville,Jersey County,Illinois
IL,Madison,69,50.5,G,264776,376.3,2.575534218,Alton,Madison County,Illinois
IL,Monroe,69,49.5,G,34168,85.6,1.932473765,Waterloo,Monroe County,Illinois
IL,Mercer,68,58,G,15589,29.3,1.46686762,Aledo,Mercer County,Illinois
IL,Warren,68,57,G,17146,32.6,1.5132176,Monmouth,Warren County,Illinois
IL,McDonough,68,56,G,30479,55.3,1.742725131,Macomb,McDonough County,Illinois
IL,Schuyler,68,55,G,6953,17.3,1.238046103,Rushville,Schuyler County,Illinois
IL,Brown,68,54,G,6628,22.7,1.356025857,Mount Sterling,Brown County,Illinois
IL,Scott,68,53,G,5005,21.3,1.328379603,Winchester,Scott County,Illinois
IL,Calhoun,68,52,G,4830,20,1.301029996,Hardin,Calhoun County,Illinois
IL,Henderson,67,56.5,G,6809,19.3,1.285557309,Oquawka,Henderson County,Illinois
IL,Hancock,67,55.5,G,17983,24.1,1.382017043,Hamilton,Hancock County,Illinois
IL,Adams,67,54.5,G,66085,78.5,1.894869657,Quincy,Adams County,Illinois
IL,Pike,67,53.5,G,15672,19.8,1.29666519,Pittsfield,Pike County,Illinois
TN,Johnson,90,36,B,17753,61.1,1.78604121,Mountain City,Johnson County,Tennessee
TN,Carter,90,35,B,56433,168.3,2.226084116,Elizabethton,Carter County,Tennessee
TN,Sullivan,89,36.5,B,157050,379.4,2.579097327,Kingsport,Sullivan County,Tennessee
TN,Washington,89,35.5,B,127805,376.7,2.57599562,Johnson City,Washington County,Tennessee
TN,Unicoi,89,34.5,B,17811,98.4,1.992995098,Erwin,Unicoi County,Tennessee
TN,Hawkins,88,36,B,56611,116.7,2.067070856,Church Hill,Hawkins County,Tennessee
TN,Greene,88,35,B,68834,110.6,2.043755127,Greeneville,Greene County,Tennessee
TN,Cocke,88,34,B,35552,82.1,1.914343157,Newport,Cocke County,Tennessee
TN,Hancock,87,36.5,B,6587,30.7,1.487138375,Sneedville,Hancock County,Tennessee
TN,Hamblen,87,35.5,B,64132,388,2.588831726,Morristown,Hamblen County,Tennessee
TN,Jefferson,87,34.5,B,53679,187.6,2.273232834,Jefferson City,Jefferson County,Tennessee
TN,Sevier,87,33.5,B,97068,151.7,2.180985581,Sevierville,Sevier County,Tennessee
TN,Claiborne,86,36,B,31732,74.1,1.869818208,Harrogate,Claiborne County,Tennessee
TN,Grainger,86,35,B,23101,80.7,1.906873535,Bean Station,Grainger County,Tennessee
TN,Knox,86,34,B,461104,850.5,2.929674318,Knoxville,Knox County,Tennessee
TN,Blount,86,33,B,129927,220.2,2.342817315,Maryville,Blount County,Tennessee
TN,Campbell,85,36.5,B,39797,84.8,1.928395852,La Follette,Campbell County,Tennessee
TN,Union,85,35.5,B,19488,85.5,1.931966115,Maynardville,Union County,Tennessee
TN,Anderson,85,34.5,B,76061,222.8,2.347915187,Oak Ridge,Anderson County,Tennessee
TN,Loudon,85,33.5,B,52340,211.8,2.325925956,Lenoir City,Loudon County,Tennessee
TN,Monroe,85,32.5,B,46064,70,1.84509804,Sweetwater,Monroe County,Tennessee
TN,Scott,84,36,B,21969,41.8,1.621176282,Oneida,Scott County,Tennessee
TN,Morgan,84,35,B,21545,42.1,1.624282096,Coalfield,Morgan County,Tennessee
TN,Roane,84,34,B,53075,150.2,2.176669933,Harriman,Roane County,Tennessee
TN,McMinn,84,33,B,53053,121.5,2.084576278,Athens,McMinn County,Tennessee
TN,Polk,84,32,B,16814,38.7,1.587710965,Benton,Polk County,Tennessee
TN,Pickett,83,36.5,B,5079,31.2,1.494154594,Byrdstown,Pickett County,Tennessee
TN,Fentress,83,35.5,B,18213,36,1.556302501,Jamestown,Fentress County,Tennessee
TN,Cumberland,83,34.5,B,59216,82.3,1.915399835,Crossville,Cumberland County,Tennessee
TN,Rhea,83,33.5,B,32719,100.9,2.003891166,Dayton,Rhea County,Tennessee
TN,Meigs,83,32.5,B,12104,60.2,1.779596491,Decatur,Meigs County,Tennessee
TN,Bradley,83,31.5,B,105749,301,2.478566496,Cleveland,Bradley County,Tennessee
TN,Clay,82,36,B,7654,33.2,1.521138084,Celina,Clay County,Tennessee
TN,Overton,82,35,B,22068,50.9,1.706717782,Livingston,Overton County,Tennessee
TN,White,82,34,B,26800,68.6,1.836324116,Sparta,White County,Tennessee
TN,Bledsoe,82,33,B,14836,31.7,1.501059262,Pikeville,Bledsoe County,Tennessee
TN,Hamilton,82,32,B,360919,620.3,2.792601781,Chattanooga,Hamilton County,Tennessee
TN,Jackson,81,35.5,B,11682,37.7,1.57634135,Dodson Branch,Jackson County,Tennessee
TN,Putnam,81,34.5,B,77447,180.3,2.255995727,Cookeville,Putnam County,Tennessee
TN,Van Buren,81,33.5,B,5760,20.3,1.307496038,Spencer,Van Buren County,Tennessee
TN,Sequatchie,81,32.5,B,14816,53.1,1.725094521,Dunlap,Sequatchie County,Tennessee
TN,Marion,81,31.5,B,28538,56.7,1.753583059,South Pittsburg,Marion County,Tennessee
TN,Macon,80,36,B,23842,72.4,1.859738566,Lafayette,Macon County,Tennessee
TN,Smith,80,35,B,19740,61,1.785329835,Carthage,Smith County,Tennessee
TN,DeKalb,80,34,B,19847,61.5,1.788875116,Smithville,DeKalb County,Tennessee
TN,Warren,80,33,B,40702,92.1,1.96425963,McMinnville,Warren County,Tennessee
TN,Grundy,80,32,B,13344,38,1.579783597,Gruetli-Laager,Grundy County,Tennessee
TN,Sumner,79,36.5,B,183437,303.4,2.482015576,Hendersonville,Sumner County,Tennessee
TN,Trousdale,79,35.5,B,10231,68.9,1.838219222,Hartsville,Trousdale County,Tennessee
TN,Wilson,79,34.5,B,136666,199.7,2.300378065,Lebanon,Wilson County,Tennessee
TN,Cannon,79,33.5,B,14178,52,1.716003344,Woodbury,Cannon County,Tennessee
TN,Coffee,79,32.5,B,55209,123.1,2.090258053,Tullahoma,Coffee County,Tennessee
TN,Franklin,79,31.5,B,41725,74,1.86923172,Winchester,Franklin County,Tennessee
TN,Robertson,78,37,B,70280,139.2,2.143639235,Springfield,Robertson County,Tennessee
TN,Davidson,78,36,B,687488,1243.3,3.094575934,Nashville,Davidson County,Tennessee
TN,Rutherford,78,35,B,315815,424,2.627365857,Murfreesboro,Rutherford County,Tennessee
TN,Bedford,78,34,B,48292,95.1,1.978180517,Shelbyville,Bedford County,Tennessee
TN,Moore,78,33,B,6378,49.2,1.691965103,Lynchburg,Moore County,Tennessee
TN,Lincoln,78,32,B,33924,58.5,1.767155866,Fayetteville,Lincoln County,Tennessee
TN,Cheatham,77,36.5,B,40181,129.3,2.111598525,Pleasant View,Cheatham County,Tennessee
TN,Williamson,77,35.5,B,225389,314.4,2.497482537,Franklin,Williamson County,Tennessee
TN,Marshall,77,34.5,B,32965,81.5,1.911157609,Lewisburg,Marshall County,Tennessee
TN,Maury,77,33.5,B,91976,132,2.120573931,Spring Hill,Maury County,Tennessee
TN,Giles,77,32.5,B,29285,48.3,1.683947131,Pulaski,Giles County,Tennessee
TN,Montgomery,76,36,B,200180,319.6,2.504606771,Clarksville,Montgomery County,Tennessee
TN,Dickson,76,35,B,52680,101.4,2.006037955,Dickson,Dickson County,Tennessee
TN,Hickman,76,34,B,24813,40.3,1.605305046,Centerville,Hickman County,Tennessee
TN,Lewis,76,33,B,12027,43.1,1.63447727,Hohenwald,Lewis County,Tennessee
TN,Lawrence,76,32,B,43390,67.8,1.831229694,Lawrenceburg,Lawrence County,Tennessee
TN,Stewart,75,36.5,B,13427,29,1.462397998,Dover,Stewart County,Tennessee
TN,Houston,75,35.5,B,8164,42.1,1.624282096,Tennessee Ridge,Houston County,Tennessee
TN,Humphreys,75,34.5,B,18435,34.9,1.542825427,Waverly,Humphreys County,Tennessee
TN,Perry,75,33.5,B,7962,19.1,1.281033367,Linden,Perry County,Tennessee
TN,Wayne,75,32.5,B,16693,23.2,1.365487985,Clifton,Wayne County,Tennessee
TN,Henry,74,36,B,32284,57.5,1.759667845,Paris,Henry County,Tennessee
TN,Benton,74,35,B,16140,41.8,1.621176282,Camden,Benton County,Tennessee
TN,Decatur,74,34,B,11686,35.2,1.546542663,Parsons,Decatur County,Tennessee
TN,Henderson,74,33,B,27977,53.4,1.727541257,Lexington,Henderson County,Tennessee
TN,Hardin,74,32,B,25715,45.1,1.654176542,Savannah,Hardin County,Tennessee
TN,Weakley,73,36.5,B,33510,60.3,1.780317312,Martin,Weakley County,Tennessee
TN,Carroll,73,35.5,B,27886,47.6,1.677606953,McKenzie,Carroll County,Tennessee
TN,Gibson,73,34.5,B,49228,82.4,1.915927212,Humboldt,Gibson County,Tennessee
TN,Madison,73,33.5,B,97625,176.4,2.246498581,Jackson,Madison County,Tennessee
TN,Chester,73,32.5,B,17190,60,1.77815125,Henderson,Chester County,Tennessee
TN,McNairy,73,31.5,B,25844,46.3,1.665580991,Selmer,McNairy County,Tennessee
TN,Obion,72,36,B,30365,58.4,1.766412847,Union City,Obion County,Tennessee
TN,Dyer,72,35,B,37416,74.8,1.873901598,Dyersburg,Dyer County,Tennessee
TN,Crockett,72,34,B,14399,54.9,1.739572344,Bells,Crockett County,Tennessee
TN,Haywood,72,33,B,17623,35.2,1.546542663,Brownsville,Haywood County,Tennessee
TN,Hardeman,72,32,B,25443,40.8,1.610660163,Bolivar,Hardeman County,Tennessee
TN,Lake,71,35.5,B,7401,47.2,1.673941999,Tiptonville,Lake County,Tennessee
TN,Lauderdale,71,34.5,B,25989,58.9,1.770115295,Ripley,Lauderdale County,Tennessee
TN,Tipton,71,33.5,B,61447,133.3,2.124830149,Atoka,Tipton County,Tennessee
TN,Fayette,71,32.5,B,40164,54.5,1.736396502,Oakland,Fayette County,Tennessee
TN,Shelby,70,33,B,936374,1215.5,3.084754963,Memphis,Shelby County,Tennessee
NC,Dare,117,32.5,Y,36222,88.5,1.946943271,Kill Devil Hills,Dare County,North Carolina
NC,Hyde,117,31.5,Y,5213,9.5,0.9777236053,Ocracoke,Hyde County,North Carolina
NC,Carteret,117,30.5,Y,69070,131.3,2.118264726,Morehead City,Carteret County,North Carolina
NC,Onslow,117,29.5,Y,195069,233.1,2.367542274,Jacksonville,Onslow County,North Carolina
NC,Currituck,116,33,Y,26363,89.9,1.953759692,Moyock,Currituck County,North Carolina
NC,Tyrrell,116,32,Y,4095,11.3,1.053078443,Columbia,Tyrrell County,North Carolina
NC,Craven,116,31,Y,102491,146,2.164352856,New Bern,Craven County,North Carolina
NC,Jones,116,30,Y,9594,21.6,1.334453751,Maysville,Jones County,North Carolina
NC,Pender,116,29,Y,60399,60,1.77815125,Hampstead,Pender County,North Carolina
NC,New Hanover,116,28,Y,227938,1058.1,3.024526714,Wilmington,New Hanover County,North Carolina
NC,Camden,115,33.5,Y,10551,41.5,1.618048097,Camden,Camden County,North Carolina
NC,Washington,115,32.5,Y,11922,38,1.579783597,Plymouth,Washington County,North Carolina
NC,Pamlico,115,31.5,Y,12701,39.1,1.592176757,Bayboro,Pamlico County,North Carolina
NC,Greene,115,30.5,Y,21033,80.3,1.904715545,Snow Hill,Greene County,North Carolina
NC,Lenoir,115,29.5,Y,56756,148.5,2.171726454,Kinston,Lenoir County,North Carolina
NC,Duplin,115,28.5,Y,58967,71.7,1.855519156,Wallace,Duplin County,North Carolina
NC,Brunswick,115,27.5,Y,131815,126.8,2.103119254,Leland,Brunswick County,North Carolina
NC,Pasquotank,114,33,Y,39514,179.2,2.253338005,Elizabeth City,Pasquotank County,North Carolina
NC,Beaufort,114,32,Y,47168,57.7,1.761175813,Washington,Beaufort County,North Carolina
NC,Pitt,114,31,Y,178433,257.9,2.411451342,Greenville,Pitt County,North Carolina
NC,Wayne,114,30,Y,123603,221.7,2.345765693,Goldsboro,Wayne County,North Carolina
NC,Sampson,114,29,Y,63385,67.1,1.82672252,Clinton,Sampson County,North Carolina
NC,Columbus,114,28,Y,56068,62,1.792391689,Whiteville,Columbus County,North Carolina
NC,Gates,113,33.5,Y,11548,35.8,1.553883027,Sunbury,Gates County,North Carolina
NC,Perquimans,113,32.5,Y,13430,54.4,1.7355989,Hertford,Perquimans County,North Carolina
NC,Martin,113,31.5,Y,22849,53.1,1.725094521,Williamston,Martin County,North Carolina
NC,Wilson,113,30.5,Y,81435,220.6,2.343605508,Wilson,Wilson County,North Carolina
NC,Cumberland,113,29.5,Y,332861,489.7,2.689930104,Fayetteville,Cumberland County,North Carolina
NC,Bladen,113,28.5,Y,33407,40.2,1.604226053,Elizabethtown,Bladen County,North Carolina
NC,Robeson,113,27.5,Y,132596,141.3,2.150142162,Lumberton,Robeson County,North Carolina
NC,Chowan,112,33,Y,14097,85.8,1.933487288,Edenton,Chowan County,North Carolina
NC,Bertie,112,32,Y,19380,30.4,1.482873584,Windsor,Bertie County,North Carolina
NC,Edgecombe,112,31,Y,52648,111.9,2.048830087,Tarboro,Edgecombe County,North Carolina
NC,Johnston,112,30,Y,196870,213.4,2.329194415,Smithfield,Johnston County,North Carolina
NC,Hoke,112,29,Y,53957,120.2,2.079904468,Raeford,Hoke County,North Carolina
NC,Scotland,112,28,Y,35076,113.4,2.054613055,Laurinburg,Scotland County,North Carolina
NC,Hertford,111,32.5,Y,24012,69.9,1.844477176,Ahoskie,Hertford County,North Carolina
NC,Nash,111,31.5,Y,94030,177.3,2.248708736,Rocky Mount,Nash County,North Carolina
NC,Wake,111,30.5,Y,1069079,1078.8,3.032940938,Raleigh,Wake County,North Carolina
NC,Harnett,111,29.5,Y,132283,192.7,2.284881715,Dunn,Harnett County,North Carolina
NC,Richmond,111,28.5,Y,44997,98.4,1.992995098,Rockingham,Richmond County,North Carolina
NC,Northampton,110,33,Y,19946,41.2,1.614897216,Gaston,Northampton County,North Carolina
NC,Halifax,110,32,Y,51190,75.5,1.877946952,Roanoke Rapids,Halifax County,North Carolina
NC,Lee,110,31,Y,60481,227,2.356025857,Sanford,Lee County,North Carolina
NC,Moore,110,30,Y,97294,126.5,2.102090526,Pinehurst,Moore County,North Carolina
NC,Montgomery,110,29,Y,27252,56.5,1.752048448,Troy,Montgomery County,North Carolina
NC,Anson,110,28,Y,24902,50.7,1.705007959,Wadesboro,Anson County,North Carolina
NC,Warren,109,33.5,Y,19898,48.9,1.689308859,Norlina,Warren County,North Carolina
NC,Franklin,109,32.5,Y,66362,123.3,2.090963077,Louisburg,Franklin County,North Carolina
NC,Durham,109,31.5,Y,311848,935.7,2.971136629,Durham,Durham County,North Carolina
NC,Chatham,109,30.5,Y,71338,93.1,1.968949681,Siler City,Chatham County,North Carolina
NC,Stanly,109,29.5,Y,61588,153.3,2.185542155,Albemarle,Stanly County,North Carolina
NC,Vance,108,33,Y,44479,179.2,2.253338005,Henderson,Vance County,North Carolina
NC,Orange,108,32,Y,144836,336.2,2.526597709,Chapel Hill,Orange County,North Carolina
NC,Alamance,108,31,Y,163324,356.5,2.552059534,Burlington,Alamance County,North Carolina
NC,Randolph,108,30,Y,143118,181.1,2.25791845,Asheboro,Randolph County,North Carolina
NC,Union,108,29,Y,231053,318.7,2.503382063,Indian Trail,Union County,North Carolina
NC,Caswell,107,33.5,Y,22684,55.8,1.746634199,Yanceyville,Caswell County,North Carolina
NC,Granville,107,32.5,Y,59328,112.7,2.051923916,Butner,Granville County,North Carolina
NC,Person,107,31.5,Y,39345,100.6,2.002597981,Roxboro,Person County,North Carolina
NC,Cabarrus,107,30.5,Y,206615,492.1,2.692053365,Concord,Cabarrus County,North Carolina
NC,Mecklenburg,107,29.5,Y,1074475,1755.5,3.244400834,Charlotte,Mecklenburg County,North Carolina
NC,Rockingham,106,33,Y,91077,165.6,2.219060332,Eden,Rockingham County,North Carolina
NC,Guilford,106,32,Y,527868,756.4,2.87875152,Greensboro,Guilford County,North Carolina
NC,Davidson,106,31,Y,165381,294.7,2.469380136,Thomasville,Davidson County,North Carolina
NC,Gaston,106,30,Y,219271,578.8,2.762528522,Gastonia,Gaston County,North Carolina
NC,Stokes,105,33.5,Y,45781,105.6,2.023663918,King,Stokes County,North Carolina
NC,Forsyth,105,32.5,Y,375195,859.2,2.934094268,Winston-Salem,Forsyth County,North Carolina
NC,Davie,105,31.5,Y,42257,156.1,2.193402903,Mocksville,Davie County,North Carolina
NC,Rowan,105,30.5,Y,140296,270.7,2.432488256,Salisbury,Rowan County,North Carolina
NC,Surry,104,33,Y,71971,138.4,2.14113609,Mount Airy,Surry County,North Carolina
NC,Yadkin,104,32,Y,37602,114.7,2.059563418,Yadkinville,Yadkin County,North Carolina
NC,Iredell,104,31,Y,175538,277.8,2.443732241,Mooresville,Iredell County,North Carolina
NC,Lincoln,104,30,Y,82919,262.7,2.419460073,Lincolnton,Lincoln County,North Carolina
NC,Alleghany,103,33.5,Y,11008,47.5,1.67669361,Sparta,Alleghany County,North Carolina
NC,Wilkes,103,32.5,Y,68469,91.9,1.963315511,North Wilkesboro,Wilkes County,North Carolina
NC,Alexander,103,31.5,Y,37213,143.1,2.155639634,Taylorsville,Alexander County,North Carolina
